,address,tick_lower,tick_upper,amount,amount0,amount1,owner,sender,transaction_hash,block_number,timestamp
453,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,200040,202980,2443069693182573,513433192,8200259123919486415,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x1089bea75a254913517a7f88db444083ee2a3e0ac49fabb08d69650e657c4063,16778891,2023-03-07 20:47:00
454,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,200220,207540,15098972228306,125274207,46615011160103058,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xd824664ed7f9406dcde8ebe2b18a9cd2089584da08cf8480fb94c4d9fc944665,16778564,2023-03-07 19:42:00
455,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,202380,203340,534407017288845,543288775,293313527927936973,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x5d1a76d22eb0d2b7677ecf0e552659c05ac6e64ded4db76a8d2cada66fa5fd9e,16778352,2023-03-07 18:58:00
456,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,202620,203040,11517299069459221,4502548134,3205640082373754224,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa8dd09bd26bd62268c5faa2c13eb60f517143837e5e39e96b0e339583121a977,16777677,2023-03-07 16:41:00
457,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,202500,203040,26103614413264074,6755235244,13412906722460115326,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x82e472fe84bd22dd8e613ec9fe66391365c25baf9ad0351549f7a631d8ffadbe,16777221,2023-03-07 15:09:00
458,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,202020,202740,45031423015134030,0,40199999999999999569,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xea62fa818e7797e0b6825191b99efa88c88a223bcb597f990d77792d765b504a,16775648,2023-03-07 09:51:00
459,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,200280,208140,11639186435018,109362471,33827205185562459,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x891dcd11a06e1149f402af5a32fab0ece8c18fe8da4bca1cb42349fb2b091c78,16775517,2023-03-07 09:24:00
460,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,199800,204600,2207177567444803,7880022072,7543371838018193039,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x5c0fbc4f2e0815966258a83fd60167918b47906ae51d8e5a77dd5a5695fee142,16775366,2023-03-07 08:53:00
461,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,199800,204900,241440338833640,999894079,819960144788040077,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa29796ea897e7ee1e9174158f87d6d464a5e5a6ef73a72c135abf6142129ee44,16775004,2023-03-07 07:40:00
462,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,201600,203460,26103565802788901,39551712418,34610075655520672324,0x12804580c15f4050dda61d44afc94623198848bc,0x12804580c15f4050dda61d44afc94623198848bc,0x3260a51265757e9171b221b369a5b5f10c2f30ae60dac0dfdd358c6816d2614c,16774482,2023-03-07 05:55:00
463,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,201720,203820,28666448382342322,58850704110,36515655665446707809,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x7a124bd90cd529d6ae753e2ea3aa6edf33c1c10d832a3d808038442b98f5a09d,16772389,2023-03-06 22:51:00
464,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,195840,206820,1621713888415,11768578,11999999659339938,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xd7c0ee5260e8774f4f9dee85c2aee08f919d61fb8873f19a784770343ab24ee9,16771892,2023-03-06 21:11:00
465,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,202740,203760,25029460865730353,49289000000,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xf5f9182feb906b53e54c6b895f0c6fd97e1042fa0808aa5cf89c9cb15b508f65,16771576,2023-03-06 20:06:00
466,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,202740,205260,10512262490858550,49289000000,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x19f762ce171ec45dc9a03f3ccd890a86920653a5098c55a8758ec6de52475a47,16771504,2023-03-06 19:52:00
467,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,201660,202860,272807720095894,92678686,344228026831433829,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x8d334cc432c4ad9c354845a089ed1178726b7cbeba2e2d2280a83aab0c1b1d5d,16770617,2023-03-06 16:52:00
468,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,201120,203820,11553875783979980,24087000000,22675316971990870451,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa8f07a76c2296bfdaa12775162feb57f458405b9e1f0407572b3526d96c87d79,16770072,2023-03-06 15:01:00
469,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,202740,202800,273887395163803869408,15209600710894,11035241291323286515448,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x9134bb0b4223a4cabb7f7583cfeb75f2ba92d5a64f71ffab4d03e376685636b5,16769512,2023-03-06 13:08:00
470,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,202500,203100,983076902902413031,632286801449,335813922530360983913,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xf8c98dc8a22e8d0112de94e65b7243776df28c5dc7597222a6ca840dd6b087cb,16769354,2023-03-06 12:37:00
471,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,201120,204480,36338335913926892,117620024145,72848308521879650073,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x92ce1ba05941462dca9781969ae7dd9ae225b1c1eca32d7acd44d78893f7da83,16769204,2023-03-06 12:06:00
472,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,200580,204780,1814806002288920,6829776914,4779951346915302911,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x6b02348b1f0a01b2d53184c8c380a6cf4e5e095d2df1c501c13b3926407e0da4,16768606,2023-03-06 10:05:00
473,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,202680,202920,25027466154665329,6950000000,3126046404686298939,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x2112369a3b51d5668c2561d8f28151b9010cdb474e10e092ba6619e012b50111,16768275,2023-03-06 08:57:00
474,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,201540,202740,8501987619741,0,12499999999998621,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x762f5517c087b0f8e473670ba9b76352e2e2fa8816cdc958a23bb33115190867,16767913,2023-03-06 07:45:00
475,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,201360,203880,243735600390294,519613980,419999999592401469,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x5869fed1316ebc1df11594b1a327e07b2e0a931f1747dd3d113b0ca9d7c9e0da,16767905,2023-03-06 07:43:00
476,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,201180,204480,44115974173244318,142827433741,85333405646512414241,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x25a19cc1dafe2532bfcb806f4575b40832fae5bd115bbd43dc15bef99a3d4817,16767858,2023-03-06 07:34:00
477,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,201780,203820,12175255199880,24587605,14891760918876429,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x48aba55691daa4c26040df50e6bc98fd79370b5334838483cc13a5b5d8812396,16767835,2023-03-06 07:29:00
478,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,196380,205980,103066669717666,600999219,714874672798266138,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x9e13708192b96de957651bb3995f1caef0935e44f3496ef8d74068dddb50199d,16767017,2023-03-06 04:43:00
479,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,200280,204600,3542524960997987,12133256521,10559763990255072383,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xf7802f2654a76a735ab0e3e770696aa27309a714924202d270e9d16621489cd9,16766645,2023-03-06 03:27:00
480,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,202320,203160,36489927806029239,26668377838,21294046865565503041,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x6ec1f19d2f9693345c5ebdbea823c51ec3196b49dd526e89c4a0334ef5bbb5c8,16766622,2023-03-06 03:23:00
481,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,199380,203880,28078463448086,59120246,111220278856206181,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xb48286277981cde7228a69e75313a2e14d1e1644087b055db407c067dbd9ce57,16765572,2023-03-05 23:51:00
482,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,194640,414360,3786204439755,150000000,31806777171416008,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xbc923f3e3a00048de576b3924290f30f21b03a33f3e2b63750d49c7204fb45b4,16765070,2023-03-05 22:09:00
483,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,202560,203340,4348253137047943,5064851129,999423442148054063,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x3e02b418b5709845ade48cdce5a37f902bf3e53603f7a56dd484e21b30f3dc8a,16764681,2023-03-05 20:51:00
484,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,200340,206280,58475429708297,375345835,167162556188875590,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x051549874391253ea40c6fcf8efb711f1ce6cf7222841d1df77a307e6a6632df,16764554,2023-03-05 20:25:00
485,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,201360,203880,1240621127178558,2732000000,2082181166960733671,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x06732f98ec502abd77b1c090579714c60c12326398c7a383ad16105b8e806441,16762499,2023-03-05 13:29:00
486,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,202020,208200,303044563862363,2869799070,269025217229865786,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa0087f81efd6c962ca1247e633ce394a37b5e1d5678963f4d9cc5ef853726fae,16761848,2023-03-05 11:17:00
487,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,201960,203520,470285905791145,716000000,451860725857540689,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x0ec95ae5a0dd833518a69dd3ef64bc3bddbf3fe075d09ffdb4485a011c3b7930,16761779,2023-03-05 11:03:00
488,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,200340,205440,2105195812569742,10545052622,5999999999528659548,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x831bb7c84199a4c294b09cbe06e3ff3597085860dc9ba0a74cf866a02d6edf08,16761698,2023-03-05 10:47:00
489,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,201120,204480,44236452036469396,146314395945,86683988294337719546,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xd9c566bdbb3ccdd33975fcc00da9b3a0cb8d521dcb2d757083772f9811109343,16761623,2023-03-05 10:31:00
490,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,195840,209700,10338794762,120000,76380940704507,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x5e87701d8e7f4a0386871ddf9f235714f2bacbeeca5da247635d6c523c5b8575,16759800,2023-03-05 04:22:00
491,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,129000,276300,10168866834315,393067870,249999999780819687,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xe1abc69bbe758702eade35985f66831ba2cf17205a93f80c38269f8b2345d4f9,16759265,2023-03-05 02:34:00
492,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,201960,203340,287529256407337363,317226964309,289999999999757561388,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xf8d4de14ffe8b18465e9944b62dd52e2ae22b8256acd4aa339ac9ceac454ab1f,16758392,2023-03-04 23:39:00
493,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,201180,204540,3783400696101690,12564046132,7379867742767113537,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x1f0163ee6511ee60aca88567ac1ae5e0ec2212e4a66f2832a577bcfdf7179b99,16757162,2023-03-04 19:29:00
494,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,202800,202860,845429853259706,100000000,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xbb0ae53d2167fdbc0ae5a12ff293aaf8aa6271e6c56c2200e5f99890d00dfff9,16756469,2023-03-04 17:10:00
495,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,202680,202740,1322295895446118,0,99999999999999931,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xcd4d52ec7d1b8a56a13bdf94dc522184f1a8e6b5745f716170d410946facacb8,16756450,2023-03-04 17:06:00
496,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,199920,205320,1043608489991497,4963991248,3489452703625633450,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x137c1e3ba5952b0e71c5c4e4644606058e9d979f97561bde1995099e1ff786f4,16756264,2023-03-04 16:28:00
497,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,201360,203160,536772249532481,435100000,907797230454457948,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x73478ce798d5e26991574c19db9382ec772167346c209a34352ba52b540b5ab5,16756057,2023-03-04 15:46:00
498,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,200940,204960,962884115083100,3994483281,2099999999772131121,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x216c35fd540fa52de3c195147d15b9d5d9ffa17d5fa4fb16b6ae82166a1bff5e,16755982,2023-03-04 15:31:00
499,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,202740,202800,68571190347432988735,7253230606384,562378389508220202791,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xd65815aeeb214464cc00c760def9fb0cc51d73b135af07b3b93f72cbdccb2adb,16754962,2023-03-04 12:05:00
500,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,201360,204600,14268099301902,50000000,24134548109315900,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa637bb6e4ebbd86142ca1edca984d8fa5474438d21e8461369aeea58ff52cbb0,16754500,2023-03-04 10:31:00
